locality,house_size,n_bedroom,n_bathroom,n_room,sale_cond,park_facil,utility_avail,street,mzzone,sales_price,built_year,age,buildtype_Commercial,buildtype_House,buildtype_Others
4,1587,2,1,4,4,0,1,2,2,7708388,1951,53,0,0,1
3,858,1,1,3,4,0,1,2,6,9005768,1992,18,0,0,1
3,830,1,1,3,3,1,3,2,6,12386993,1974,39,1,0,0
4,1665,2,1,4,1,0,3,1,4,7885207,1960,44,0,1,0
2,1003,1,1,3,5,1,1,3,2,12986299,1983,26,1,0,0
3,867,1,1,3,4,1,1,2,6,9862388,1985,28,0,0,1
3,1081,1,1,3,2,1,4,3,5,11388547,2007,4,0,0,1
4,1976,3,2,5,3,1,1,1,4,16079908,1959,49,1,0,0
3,1118,1,1,3,5,0,4,3,4,9018507,1976,37,0,1,0
1,1283,1,1,3,4,0,3,3,5,8757701,1975,34,0,0,1
3,889,1,1,3,4,1,3,2,4,12054702,1987,23,1,0,0
5,2236,4,2,6,4,1,2,2,5,13498485,1984,25,0,0,1
5,2113,3,2,5,1,0,3,3,4,16983984,1991,17,1,0,0
7,1843,2,1,5,5,0,1,3,5,21746240,1981,33,1,0,0
5,1795,3,2,5,3,1,3,2,5,12178744,2000,10,0,0,1
2,1070,1,1,3,2,0,2,2,4,8166685,1975,33,0,1,0
7,1545,1,1,4,2,0,4,1,5,17579780,1975,31,1,0,0
4,1700,2,1,4,4,1,1,1,5,15244529,1983,22,1,0,0
7,1511,1,1,4,3,0,2,3,5,13223959,1998,10,0,0,1
3,1104,1,1,3,1,0,2,1,5,8637949,1993,14,0,0,1
2,771,1,1,2,5,0,4,1,6,8751428,2006,5,0,1,0
5,1605,2,1,4,4,1,2,2,5,11660702,2002,8,0,0,1
6,1558,1,1,4,2,1,3,1,4,12559828,2002,11,0,0,1
5,1550,2,1,4,4,0,3,2,5,9447505,2003,7,0,1,0
3,853,1,1,3,4,1,3,1,5,11707135,1995,17,1,0,0
2,948,1,1,3,3,1,4,3,1,7534183,1972,39,0,1,0
1,942,1,1,3,4,1,2,3,1,5571095,1970,41,0,1,0
3,1102,1,1,3,4,0,3,2,5,8792911,1981,28,0,1,0
3,823,1,1,3,2,1,3,2,4,8056669,1998,13,0,1,0
7,1792,1,1,4,4,1,2,2,6,15683379,1991,18,0,0,1
3,871,1,1,3,4,1,1,2,5,9162161,1981,31,0,0,1
4,1644,2,1,4,5,1,4,1,1,8275042,1983,23,0,1,0
3,1081,1,1,3,2,1,2,2,4,9201816,2001,10,0,1,0
5,1759,2,1,4,3,0,2,3,6,10891403,1993,18,0,1,0
6,1611,1,1,4,2,1,3,3,6,14995874,1981,28,0,0,1
3,1138,1,1,3,3,1,3,3,4,10443635,1979,27,0,0,1
6,1886,2,1,5,1,1,1,1,4,20688076,1993,18,1,0,0
5,2207,3,2,5,2,0,2,3,4,10874436,1986,25,0,1,0
5,1678,2,1,4,2,0,4,2,4,14218987,1985,24,1,0,0
3,886,1,1,3,5,1,2,3,6,13929377,1991,17,1,0,0
6,1691,1,1,4,3,0,2,2,4,19020636,1988,23,1,0,0
2,1278,2,2,4,4,0,4,3,6,12303434,1984,24,0,0,1
7,1835,2,1,5,1,1,1,1,6,22207706,2000,11,1,0,0
6,1827,2,1,5,5,0,1,3,4,12696020,1965,44,0,1,0
1,922,1,1,3,1,1,2,2,1,7053470,1969,42,1,0,0
3,1207,2,1,4,5,0,2,1,6,14142441,1980,31,1,0,0
3,870,1,1,3,2,1,2,1,6,8455278,1974,33,0,1,0
4,1651,2,1,4,2,0,4,1,1,7379321,1992,19,0,0,1
2,846,1,1,3,2,0,2,2,1,8821520,1978,28,1,0,0
3,1085,1,1,3,3,0,2,2,6,13139940,1971,38,1,0,0
3,1166,1,1,3,5,1,4,2,5,15451576,1994,13,1,0,0
2,601,1,1,2,2,0,2,2,4,6356804,1992,18,0,1,0
1,711,1,1,2,3,0,3,2,3,4406566,1965,47,0,1,0
3,1005,1,1,3,3,1,2,1,4,8878064,2005,9,0,0,1
4,1554,2,1,4,3,0,1,3,3,8861271,1997,12,0,1,0
1,1245,1,1,3,5,1,3,1,5,11663236,1982,28,1,0,0
4,1783,2,1,4,5,1,4,2,5,12465264,1982,28,0,0,1
3,909,1,1,3,3,0,3,2,5,8334553,2010,5,0,1,0
3,1214,2,1,4,2,0,3,2,4,13405221,1986,27,1,0,0
4,1743,2,1,4,5,1,2,3,1,9768075,1962,44,0,0,1
3,1035,1,1,3,1,0,1,3,6,13870927,2005,4,1,0,0
7,1848,2,1,5,3,1,4,3,5,14873108,1997,16,0,1,0
4,1880,3,2,5,3,1,1,2,3,15918197,1977,31,1,0,0
7,1790,1,1,4,2,1,2,1,6,14497156,1975,39,0,0,1
3,862,1,1,3,3,1,2,3,6,13865573,2004,4,1,0,0
3,927,1,1,3,4,0,2,2,5,11780425,1996,15,1,0,0
3,1088,1,1,3,1,0,2,2,4,7781522,1996,19,0,1,0
1,1362,2,2,4,1,0,3,1,6,7865989,1986,25,0,1,0
7,1754,1,1,4,3,1,3,3,4,14793008,1984,28,0,0,1
3,1097,1,1,3,4,0,4,2,6,9761243,1993,15,0,1,0
2,1295,2,2,4,1,0,1,3,1,7836409,1992,18,0,1,0
4,1607,2,1,4,2,1,4,2,5,15800527,1986,21,1,0,0
1,1606,2,2,4,5,1,1,3,1,8110424,1994,17,0,1,0
1,1291,1,1,3,2,1,2,1,6,8630870,1986,24,0,1,0
5,1418,2,1,4,1,1,4,3,4,9934606,2000,11,0,1,0
5,1317,1,1,3,4,0,2,3,4,12276162,1991,20,1,0,0
6,1832,2,1,5,4,0,1,3,5,21493450,1993,21,1,0,0
2,993,1,1,3,2,1,1,3,1,7520936,1988,22,0,1,0
2,1153,1,1,3,4,0,4,3,5,10187897,1986,22,0,1,0
3,724,1,1,2,5,1,4,2,4,8414758,2010,4,0,1,0
5,1582,2,1,4,2,1,2,2,5,10409495,1998,11,0,1,0
1,1115,1,1,3,3,0,1,1,5,9711456,1997,13,1,0,0
2,1112,1,1,3,2,0,2,2,1,6398655,1979,33,0,1,0
1,1678,2,2,4,5,1,3,1,2,7400850,1965,45,0,1,0
1,806,1,1,2,1,1,4,1,1,5730988,1959,50,1,0,0
4,1503,2,1,4,3,0,4,1,4,12754275,1972,33,1,0,0
5,2346,4,2,6,3,1,2,3,5,13506041,1996,14,0,1,0
1,839,1,1,2,2,0,3,2,2,6637052,1976,33,1,0,0
3,760,1,1,2,3,0,3,3,6,8890272,2009,5,0,1,0
1,1506,2,2,4,4,1,2,1,2,10377882,1970,42,1,0,0
4,1640,2,1,4,2,1,3,3,4,10414172,1980,28,0,1,0
1,896,1,1,3,2,1,2,2,4,7426850,1982,30,0,0,1
1,1409,2,2,4,2,1,2,2,4,9285873,2002,8,0,0,1
5,1633,2,1,4,4,0,3,2,5,10268667,1983,28,0,0,1
3,1139,1,1,3,5,1,3,2,5,15135059,1998,15,1,0,0
3,1101,1,1,3,5,1,2,1,6,14323103,1972,35,1,0,0
5,2396,4,2,6,1,1,2,2,6,13542784,1990,19,0,1,0
3,1119,1,1,3,2,1,3,3,6,10677630,1971,36,0,1,0
6,1857,2,1,5,5,1,4,2,6,16354006,1982,29,0,0,1
7,1886,2,1,5,4,1,4,3,4,14608404,1996,14,0,1,0
4,1692,2,1,4,4,0,4,3,5,10583699,1984,23,0,1,0
4,1655,2,1,4,1,1,1,1,4,14491520,1995,9,1,0,0
1,622,1,1,2,4,1,1,2,4,6383972,2001,8,0,1,0
4,1647,2,1,4,4,0,1,1,3,7175806,1968,40,0,1,0
2,1239,2,2,4,5,0,1,1,5,10409531,1999,11,0,0,1
5,1471,2,1,4,4,1,2,3,6,11861669,1998,13,0,0,1
5,1505,2,1,4,2,1,2,2,5,10585946,1984,26,0,0,1
3,916,1,1,3,4,1,1,2,5,9157080,1974,38,0,0,1
2,693,1,1,2,3,0,2,3,2,6560131,1990,20,0,0,1
4,1852,3,2,5,4,0,3,1,3,8095385,1965,45,0,1,0
3,1191,1,1,3,1,1,2,2,4,14330470,2003,7,1,0,0
3,1061,1,1,3,4,1,1,2,6,10466959,1975,38,0,0,1
5,2493,4,2,6,2,0,2,2,4,12906125,2001,10,0,0,1
3,1015,1,1,3,3,0,2,2,4,7840967,2000,10,0,1,0
5,1911,3,2,5,2,0,4,2,6,11145164,1993,18,0,1,0
3,1287,2,1,4,4,0,3,3,5,10374971,1996,13,0,1,0
1,1576,2,2,4,4,1,1,2,6,10233982,1995,15,0,1,0
3,840,1,1,3,1,0,1,3,6,8982350,1987,21,0,0,1
4,1626,2,1,4,1,1,2,1,4,9469010,1967,38,0,0,1
3,1262,2,1,4,3,0,4,2,4,13769717,1974,38,1,0,0
3,1261,2,1,4,5,1,3,3,5,11512374,1989,21,0,1,0
3,1015,1,1,3,2,0,2,3,5,9535657,1995,17,0,0,1
3,1195,1,1,3,3,1,4,2,5,14749669,1975,37,1,0,0
3,800,1,1,2,2,1,1,2,4,8333178,1994,14,0,0,1
4,1873,3,2,5,3,1,1,1,5,16192081,1968,39,1,0,0
5,2207,3,2,5,1,0,4,3,4,11394328,1996,15,0,1,0
4,1732,2,1,4,3,0,3,2,4,14681154,1976,36,1,0,0
3,961,1,1,3,4,1,2,2,5,13155662,1992,19,1,0,0
4,1986,3,2,5,1,0,4,1,6,10868144,1952,54,0,0,1
6,1823,2,1,5,1,1,1,3,5,15170959,1990,24,0,0,1
3,830,1,1,3,1,0,2,1,4,6666847,1990,22,0,0,1
3,724,1,1,2,4,1,4,2,4,11003223,2005,4,1,0,0
3,1007,1,1,3,4,0,2,1,4,7807049,1988,20,0,0,1
4,1875,3,2,5,3,0,2,1,5,15860792,1992,19,1,0,0
2,1150,1,1,3,2,0,1,1,3,12162194,1999,12,1,0,0
4,1693,2,1,4,5,1,2,1,1,13486781,1988,22,1,0,0
4,1538,2,1,4,2,0,2,2,2,7172949,1972,34,0,1,0
6,1993,2,1,5,5,0,4,3,6,24200534,1996,19,1,0,0
2,926,1,1,3,3,0,3,2,6,12840237,1973,38,1,0,0
6,1994,2,1,5,1,1,3,3,6,15874569,2000,12,0,1,0
3,1061,1,1,3,2,0,4,3,5,9842501,1985,26,0,0,1
6,1803,2,1,5,5,1,2,2,4,13456279,1985,26,0,1,0
4,1664,2,1,4,2,1,4,2,3,14856973,1995,15,1,0,0
2,978,1,1,3,2,0,2,1,4,7054893,1982,25,0,1,0
7,1914,2,1,5,1,1,1,1,6,14092933,1996,16,0,1,0
4,1668,2,1,4,4,0,3,2,3,9531862,1984,22,0,0,1
2,1205,2,2,4,2,0,2,2,5,14893508,2004,6,1,0,0
1,685,1,1,2,2,0,3,3,4,5972482,1989,20,0,1,0
5,2088,3,2,5,4,0,4,3,5,11613473,1985,27,0,1,0
3,1014,1,1,3,5,1,2,2,6,11139589,1994,13,0,0,1
3,806,1,1,3,2,1,2,3,4,8097835,1980,34,0,1,0
4,1545,2,1,4,2,1,1,3,3,10139180,1987,22,0,0,1
3,1045,1,1,3,2,0,3,3,6,14061684,2000,11,1,0,0
7,1951,2,1,5,4,1,1,1,4,14187558,1968,43,0,0,1
1,898,1,1,3,5,0,4,1,3,5386313,1975,34,0,0,1
5,2339,4,2,6,2,1,3,3,4,19846483,1997,14,1,0,0
5,2379,4,2,6,4,0,2,2,6,12550934,1989,21,0,1,0
1,1692,2,2,4,1,1,2,3,5,10425221,2001,9,0,1,0
5,2352,4,2,6,2,1,3,3,6,15254662,1995,17,0,0,1
3,1114,1,1,3,2,1,3,3,5,10157047,1979,34,0,1,0
6,1890,2,1,5,3,1,3,3,4,13972322,1971,40,0,1,0
5,2363,4,2,6,4,0,4,2,5,12149759,1986,23,0,1,0
4,1527,2,1,4,2,0,4,1,4,12707216,1978,32,1,0,0
5,2193,3,2,5,5,1,2,2,6,14274473,1984,24,0,0,1
2,1206,2,2,4,2,1,3,1,3,9828254,2002,7,0,0,1
3,728,1,1,2,1,1,1,3,4,8006430,1996,14,0,1,0
3,1231,2,1,4,2,1,2,1,5,9864515,1998,13,0,1,0
4,1735,2,1,4,3,1,2,2,4,15765189,1984,24,1,0,0
1,1266,1,1,3,1,1,2,1,4,7291209,1989,22,0,1,0
4,1977,3,2,5,4,0,1,1,3,8228532,1952,52,0,1,0
7,1915,2,1,5,2,1,1,1,6,14030020,1982,28,0,1,0
3,1295,2,1,4,1,1,2,3,6,12061750,1972,35,0,0,1
3,749,1,1,2,3,0,2,1,5,9973637,2004,5,1,0,0
7,1884,2,1,5,3,1,1,1,4,21543051,2003,11,1,0,0
5,1361,2,1,4,3,1,2,3,5,11275771,2005,5,0,0,1
5,1934,3,2,5,2,0,3,3,6,11603347,1987,23,0,1,0
3,1055,1,1,3,3,1,4,2,6,10503899,1980,27,0,1,0
3,851,1,1,3,3,1,1,3,6,10679003,2004,5,0,0,1
3,1118,1,1,3,1,1,3,1,4,8423495,1990,20,0,1,0
1,1451,2,2,4,1,0,2,1,3,5813646,1972,39,0,1,0
5,2470,4,2,6,2,0,4,2,5,12190861,1985,25,0,1,0
3,935,1,1,3,1,0,4,1,5,11554043,2008,6,1,0,0
5,2500,4,2,6,3,0,3,2,6,12804076,1979,30,0,1,0
6,1984,2,1,5,1,0,2,3,4,21769558,1976,34,1,0,0
6,1818,2,1,5,5,0,4,3,6,15716841,1982,26,0,0,1
4,1741,2,1,4,5,0,3,1,6,11529822,2002,5,0,0,1
3,1065,1,1,3,5,0,3,2,5,9193086,1973,37,0,0,1
3,858,1,1,3,5,0,2,3,5,12130986,1993,14,1,0,0
3,702,1,1,2,3,0,4,2,4,6733468,1996,17,0,1,0
1,613,1,1,2,4,0,4,3,1,4244506,1993,17,0,1,0
6,1896,2,1,5,4,0,4,2,5,21760263,1985,28,1,0,0
1,833,1,1,2,4,0,4,1,1,3489289,1967,43,0,0,1
5,2047,3,2,5,2,0,3,3,6,13183858,2001,8,0,0,1
7,1579,1,1,4,2,1,4,3,5,20004028,1968,43,1,0,0
3,988,1,1,3,2,1,4,2,4,12536495,1972,34,1,0,0
7,1667,1,1,4,1,1,2,1,6,13947660,1989,17,0,0,1
1,1184,1,1,3,2,0,1,1,1,4032225,1982,27,0,1,0
4,1733,2,1,4,3,0,2,1,1,11441343,1952,54,1,0,0
3,1106,1,1,3,2,1,1,3,4,9295120,1977,30,0,1,0
5,2058,4,2,6,4,0,3,3,5,17964899,2004,5,1,0,0
3,1055,1,1,3,3,1,2,1,5,9194955,1998,12,0,1,0
7,1735,1,1,4,5,1,1,1,6,14829259,1977,37,0,0,1
3,809,1,1,3,3,0,4,2,5,7619824,1978,29,0,1,0
5,1335,2,1,4,3,0,3,3,5,9507249,2001,8,0,1,0
1,652,1,1,2,2,0,4,1,5,5379000,1975,35,0,0,1
3,1095,1,1,3,1,1,4,3,6,11742414,2003,6,0,0,1
1,1477,2,2,4,5,0,1,2,4,8223218,1998,13,0,1,0
4,1819,3,2,5,1,0,3,2,2,8866304,1976,35,0,0,1
7,1982,2,1,5,5,1,3,3,6,16389120,1995,19,0,1,0
6,1599,1,1,4,4,0,1,3,5,11858583,1973,39,0,1,0
3,941,1,1,3,5,0,3,3,6,10035484,1978,33,0,0,1
3,1198,1,1,3,3,0,2,2,6,9390497,1969,39,0,1,0
2,967,1,1,3,1,1,1,2,1,10368832,1973,35,1,0,0
4,1637,2,1,4,5,1,2,2,6,12675620,2001,9,0,0,1
1,1678,2,2,4,4,0,2,1,3,7171431,1963,47,0,0,1
2,1023,1,1,3,5,0,4,2,3,9122134,1998,10,0,0,1
1,774,1,1,2,4,0,1,3,2,4861570,1989,21,0,1,0
3,1032,1,1,3,4,0,2,3,4,12193867,1973,33,1,0,0
3,889,1,1,3,3,1,2,3,6,10390826,1980,34,0,0,1
1,974,1,1,3,1,0,2,2,5,6273383,1968,42,0,1,0
1,790,1,1,2,3,1,1,2,6,7209077,1961,50,0,1,0
1,931,1,1,3,2,0,1,2,3,5398416,1985,25,0,1,0
2,659,1,1,2,2,1,4,3,4,8224084,1981,25,0,1,0
5,2120,3,2,5,1,1,4,3,6,19329785,2000,11,1,0,0
3,843,1,1,3,2,0,2,1,5,7594241,1996,11,0,0,1
3,736,1,1,2,3,0,2,3,4,9831895,1985,28,1,0,0
3,1053,1,1,3,2,1,3,1,4,8148179,1980,33,0,1,0
4,1596,2,1,4,1,0,1,3,2,13163346,2005,6,1,0,0
1,1368,2,2,4,4,0,4,1,3,5729178,1962,50,0,1,0
6,1544,1,1,4,5,0,2,3,6,13771441,1976,35,0,0,1
5,1486,2,1,4,3,0,3,2,4,13202285,2003,5,1,0,0
3,1285,2,1,4,3,0,3,1,5,9662714,1987,26,0,0,1
1,1501,2,2,4,4,1,3,3,2,8225518,1984,27,0,1,0
5,2218,3,2,5,5,0,3,3,5,13265973,1993,15,0,0,1
3,1117,1,1,3,4,1,3,1,6,10167234,2001,6,0,1,0
6,1561,1,1,4,3,0,3,2,5,11880544,1994,17,0,1,0
1,792,1,1,2,2,0,1,3,2,4535591,1960,50,0,0,1
2,1212,2,2,4,3,0,3,2,4,9343778,1984,24,0,1,0
7,1977,2,1,5,3,0,1,1,5,12655720,1976,33,0,1,0
6,1965,2,1,5,1,0,3,3,6,23061858,1985,22,1,0,0
1,775,1,1,2,4,0,3,2,4,5290088,1961,49,0,1,0
3,892,1,1,3,5,1,1,1,5,8962379,1976,32,0,0,1
5,1696,2,1,4,3,0,3,2,4,9945570,1985,25,0,0,1
3,833,1,1,3,1,0,2,2,4,10305953,2001,5,1,0,0
1,541,1,1,2,4,1,3,1,5,6367089,1982,28,0,0,1
5,1414,2,1,4,4,1,3,3,4,11014125,2002,6,0,0,1
4,1966,3,2,5,3,0,4,2,4,16646724,2001,10,1,0,0
3,704,1,1,2,1,1,2,1,6,8018619,1983,30,0,0,1
3,871,1,1,3,3,0,3,3,6,9744287,1997,14,0,0,1
5,1380,2,1,4,4,1,4,3,6,12005064,1997,11,0,0,1
7,1885,2,1,5,4,0,1,1,6,21777234,1993,21,1,0,0
1,916,1,1,3,3,1,2,2,1,5773640,1996,13,0,0,1
3,1115,1,1,3,1,0,2,2,5,12595671,1969,38,1,0,0
3,919,1,1,3,5,0,4,2,4,11756054,1997,12,1,0,0
1,883,1,1,2,1,0,3,1,2,4284239,1985,25,0,0,1
5,2065,3,2,5,5,1,4,3,6,13802328,1992,18,0,1,0
4,1869,3,2,5,4,0,4,3,5,12373620,2006,5,0,0,1
4,1625,2,1,4,5,0,4,2,4,14936243,1997,10,1,0,0
1,537,1,1,2,1,1,3,2,4,5657252,1967,42,0,1,0
4,1534,2,1,4,5,1,2,1,6,10050741,1965,42,0,1,0
3,1082,1,1,3,1,1,3,3,5,10180561,1994,19,0,1,0
3,1279,2,1,4,5,0,1,3,6,11633845,1987,24,0,0,1
7,1544,1,1,4,4,0,4,1,6,11971504,1992,16,0,1,0
3,1101,1,1,3,2,1,3,2,5,14168025,1996,18,1,0,0
1,1230,1,1,3,2,0,1,2,1,5805648,2006,5,0,0,1
1,956,1,1,3,4,1,2,2,2,8216602,1967,43,1,0,0
1,552,1,1,2,5,1,1,2,2,5548488,2004,7,0,0,1
3,925,1,1,3,4,1,3,1,5,8926580,1975,36,0,0,1
6,1822,2,1,5,5,1,3,3,6,15257400,1976,36,0,1,0
7,1781,1,1,4,5,1,4,1,4,21181695,2000,9,1,0,0
6,1628,1,1,4,3,0,1,3,5,13533251,1994,13,0,0,1
5,1736,2,1,4,1,1,3,3,5,11153205,1996,15,0,1,0
5,2016,3,2,5,5,0,3,3,5,11875459,2003,8,0,1,0
2,779,1,1,2,5,0,4,3,1,6374185,1972,37,0,0,1
3,1217,2,1,4,1,1,2,3,6,11157542,1980,30,0,1,0
4,1601,2,1,4,1,1,2,2,3,13691262,1971,37,1,0,0
1,1201,1,1,3,4,1,4,2,2,9980775,1989,22,1,0,0
1,579,1,1,2,2,0,4,3,4,6034942,1999,12,0,1,0
5,2289,4,2,6,2,0,3,3,6,19821489,1986,22,1,0,0
2,1023,1,1,3,5,1,2,2,3,9292058,1978,31,0,0,1
5,1900,3,2,5,1,1,3,2,6,17601350,1984,25,1,0,0
3,807,1,1,3,4,1,2,2,6,9628652,1989,22,0,0,1
7,1653,1,1,4,2,1,1,1,6,19895660,1976,32,1,0,0
5,1452,2,1,4,3,1,4,2,5,10906942,1997,12,0,0,1
7,1934,2,1,5,4,0,4,1,6,22498616,2000,9,1,0,0
4,1972,3,2,5,2,0,4,3,6,12026072,1989,18,0,1,0
6,1606,1,1,4,4,0,1,1,6,11937048,1998,15,0,1,0
7,1908,2,1,5,1,0,1,2,5,21213930,1984,23,1,0,0
3,741,1,1,2,3,0,1,1,4,8564168,1982,32,1,0,0
2,734,1,1,2,5,1,4,3,2,10636876,1971,36,1,0,0
7,1504,1,1,4,1,1,1,1,4,17292438,1990,24,1,0,0
3,1121,1,1,3,5,0,1,1,4,7468923,1968,39,0,1,0
6,1979,2,1,5,2,1,1,1,5,13574010,1976,35,0,1,0
1,1105,1,1,3,5,1,4,1,3,9312093,1966,45,1,0,0
4,1528,2,1,4,2,0,1,3,1,7404818,1957,50,0,0,1
6,1712,1,1,4,3,1,2,1,4,12873774,1983,25,0,0,1
2,955,1,1,3,3,0,1,2,6,9886626,1997,13,0,0,1
3,802,1,1,3,4,0,1,3,5,8311558,1985,28,0,0,1
1,701,1,1,2,1,1,2,1,1,3986132,2002,8,0,1,0
1,1418,2,2,4,4,1,2,1,2,6942539,1971,40,0,0,1
2,1155,1,1,3,2,0,1,1,6,14060743,1984,23,1,0,0
3,1061,1,1,3,4,1,3,3,6,10583907,1975,38,0,1,0
5,2258,4,2,6,4,0,2,2,5,18352280,1989,20,1,0,0
3,947,1,1,3,3,0,2,3,6,9377721,1995,12,0,1,0
5,1868,3,2,5,3,1,4,3,5,12742066,1980,29,0,0,1
7,1713,1,1,4,5,0,4,1,5,13319387,1980,30,0,0,1
3,886,1,1,3,1,0,2,2,4,10747815,2003,9,1,0,0
5,2122,3,2,5,3,0,3,2,6,18030536,1988,20,1,0,0
1,980,1,1,3,3,0,3,2,4,6524648,1974,36,0,0,1
6,1916,2,1,5,4,1,4,3,6,24788923,2003,8,1,0,0
5,2079,3,2,5,5,0,3,3,6,18385667,1984,27,1,0,0
1,1377,2,2,4,4,0,1,2,3,6472366,1974,37,0,1,0
5,2363,4,2,6,2,0,3,3,5,19398496,1991,19,1,0,0
1,1568,2,2,4,2,1,1,3,3,8259927,1966,46,0,1,0
2,1210,2,2,4,5,1,3,2,4,11720936,1997,10,0,0,1
1,1179,1,1,3,5,0,4,1,3,6256076,1997,13,0,1,0
2,822,1,1,3,3,1,3,3,6,10105089,1968,39,0,1,0
3,1235,2,1,4,5,0,1,1,4,8391161,1986,28,0,1,0
7,1735,1,1,4,5,1,3,3,6,22837255,1979,30,1,0,0
3,745,1,1,2,3,1,4,2,4,7862293,1989,22,0,1,0
3,794,1,1,2,2,0,4,3,4,7026030,1977,38,0,1,0
7,1979,2,1,5,3,1,2,2,5,23635103,2004,8,1,0,0
7,1641,1,1,4,4,1,3,2,5,13745933,1968,45,0,0,1
4,1718,2,1,4,2,0,4,1,1,12521425,1999,6,1,0,0
3,706,1,1,2,3,1,2,2,4,7492358,1970,38,0,0,1
2,728,1,1,2,4,0,4,2,3,9467166,1990,20,1,0,0
4,1948,3,2,5,3,0,3,3,2,9410981,1983,26,0,1,0
7,1863,2,1,5,2,0,2,3,5,14621859,1980,32,0,0,1
6,1849,2,1,5,4,1,4,2,4,22307330,1993,14,1,0,0
4,1528,2,1,4,5,0,4,1,2,8221635,1997,14,0,0,1
6,1979,2,1,5,1,1,4,2,4,15272636,1995,16,0,0,1
5,1639,2,1,4,5,1,2,2,5,11651850,1989,21,0,0,1
1,796,1,1,2,1,1,1,3,1,5075280,1972,38,0,0,1
3,794,1,1,2,5,1,4,1,6,8813143,1988,25,0,1,0
2,748,1,1,2,1,1,4,2,2,7483499,2006,5,0,0,1
3,1278,2,1,4,3,0,2,3,5,10996554,1995,13,0,0,1
2,838,1,1,3,4,1,2,1,4,8771682,2002,9,0,0,1
5,2459,4,2,6,3,1,2,2,4,12302598,1983,28,0,1,0
1,1358,2,2,4,4,1,3,3,2,7643360,1970,40,0,1,0
1,731,1,1,2,1,0,1,2,6,6460212,1969,40,0,0,1
2,973,1,1,3,2,1,3,3,1,11473186,1972,35,1,0,0
6,1757,1,1,4,2,0,2,2,6,14194732,1998,13,0,0,1
6,1995,2,1,5,2,1,2,1,4,14633430,1991,22,0,0,1
3,870,1,1,3,5,0,1,1,5,7473704,1989,21,0,1,0
3,1035,1,1,3,1,0,2,1,6,8522426,1981,31,0,0,1
5,2205,3,2,5,3,0,4,2,4,17198292,1987,23,1,0,0
3,709,1,1,2,5,0,4,3,6,11589979,1994,16,1,0,0
1,1206,1,1,3,4,0,1,1,3,6091633,1989,20,0,0,1
2,685,1,1,2,4,1,4,3,1,7231627,2003,9,0,0,1
6,1690,1,1,4,5,0,3,1,6,20069493,1992,20,1,0,0
2,786,1,1,2,2,0,3,2,4,7305525,1997,11,0,1,0
3,1136,1,1,3,2,0,3,2,5,9071384,1991,18,0,1,0
3,1268,2,1,4,2,0,3,1,6,14556199,1992,18,1,0,0
1,1012,1,1,3,3,1,1,3,3,7364034,1976,35,0,0,1
3,1198,1,1,3,3,1,1,1,5,14475255,2005,4,1,0,0
1,1152,1,1,3,4,1,1,1,4,6784335,1968,42,0,1,0
3,1034,1,1,3,3,0,2,1,6,12499376,1987,24,1,0,0
7,1869,2,1,5,3,1,3,1,6,22326003,1970,39,1,0,0
3,773,1,1,2,3,1,2,2,6,9151421,2006,6,0,1,0
5,2273,4,2,6,3,0,4,3,5,12655600,2002,6,0,1,0
3,956,1,1,3,5,0,4,3,6,10377411,1980,29,0,0,1
2,939,1,1,3,5,0,1,3,3,8408647,1970,37,0,0,1
5,1938,3,2,5,2,0,2,2,6,10770660,1981,30,0,1,0
6,1764,1,1,4,4,1,2,2,5,21203272,1988,26,1,0,0
7,1920,2,1,5,3,0,1,3,5,15198520,1993,19,0,0,1
1,525,1,1,2,2,0,3,2,5,5259144,1971,41,0,1,0
2,653,1,1,2,2,1,3,3,1,6331665,1993,14,0,1,0
6,1700,1,1,4,5,1,2,2,4,19928260,1968,43,1,0,0
4,1505,2,1,4,2,1,3,3,1,12681970,1962,44,1,0,0
1,1589,2,2,4,2,1,2,1,2,7684786,1987,24,0,0,1
4,1829,3,2,5,2,0,4,1,2,13413362,1976,34,1,0,0
3,963,1,1,3,1,1,1,2,5,12969378,2002,4,1,0,0
5,1724,2,1,4,5,1,2,2,4,10341739,1980,30,0,1,0
2,731,1,1,2,5,1,2,1,5,8363340,1988,23,0,1,0
6,1911,2,1,5,2,0,2,1,4,11721671,1973,34,0,1,0
3,1239,2,1,4,5,1,3,1,5,10769205,1984,30,0,0,1
1,508,1,1,2,2,1,2,3,1,4153559,1969,42,0,1,0
3,893,1,1,3,1,0,3,2,6,8337631,1981,28,0,1,0
4,1973,3,2,5,4,0,2,1,6,17266683,1997,8,1,0,0
3,1050,1,1,3,3,0,3,1,5,7974270,1993,18,0,1,0
4,1779,2,1,4,1,0,2,3,3,14164684,1965,46,1,0,0
2,1078,1,1,3,2,0,3,3,3,13021401,1997,10,1,0,0
5,2470,4,2,6,4,1,4,2,5,20681768,1993,18,1,0,0
2,1170,1,1,3,5,1,2,2,3,14456049,1986,22,1,0,0
2,706,1,1,2,4,0,4,1,1,5041215,1999,10,0,0,1
6,1897,2,1,5,3,1,2,1,4,12594247,1968,43,0,1,0
5,1858,3,2,5,1,1,2,3,6,11993291,1981,29,0,1,0
2,1134,1,1,3,1,1,2,2,5,10130955,1993,15,0,1,0
1,1057,1,1,3,1,0,2,1,1,4194836,1990,21,0,0,1
